jam_id,type,level,severity,start_location,end_location,speed_kmh,length_meters,delay_seconds,block_alert_id,block_alert_type,block_alert_description,block_alert_update_datetime_utc,block_start_datetime_utc,timestamp_utc,update_datetime_utc,country,city,street
548692126,NONE,5,5,,,0.0,192,0,1133283003,ROAD_CLOSED_EVENT,Penutupan karena pembangunan MRT,2023-08-13T11:00:47.856Z,2022-12-14T17:00:00.000Z,2023-11-25T02:55:39.168Z,2023-11-26T23:59:08.461Z,ID,Jakarta Pusat,Jalan Museum
703143114,NONE,4,5,,,7.78,558,211,,,,,,2023-11-26T23:47:57.009Z,2023-11-26T23:59:08.386Z,ID,Jakarta Timur,MT Haryono
703360446,NONE,4,5,,,3.14,205,205,,,,,,2023-11-26T23:51:41.840Z,2023-11-26T23:59:09.055Z,ID,Tangerang Selatan,Kencana Raya
701409692,SMALL,4,5,,,4.23,794,589,,,,,,2023-11-26T23:14:33.711Z,2023-11-26T23:59:07.911Z,ID,Jakarta Utara,Pegangsaan Dua
703780292,NONE,3,5,,,7.64,264,103,,,,,,2023-11-26T23:59:08.906Z,2023-11-26T23:59:08.906Z,ID,Jakarta Timur,Pulo Mas Jaya
703299988,NONE,3,5,,,9.8,441,114,,,,,,2023-11-26T23:50:26.029Z,2023-11-26T23:59:07.878Z,ID,Jakarta Timur,Condet Raya
1083910546,NONE,5,5,,,0.0,15,0,1133277330,ROAD_CLOSED_EVENT,Konstruksi ~ 15 Des '23,2023-08-13T11:00:37.023Z,2023-07-28T18:00:00.000Z,2023-11-14T07:42:32.829Z,2023-11-26T23:59:08.867Z,ID,Jakarta Timur,Pondok Ranggon Raya
703306952,NONE,4,5,,,3.29,338,277,,,,,,2023-11-26T23:50:26.765Z,2023-11-26T23:59:08.466Z,ID,Jakarta Selatan,Prof Dr Supomo
1743271644,NONE,5,5,,,0.0,137,0,1845039622,ROAD_CLOSED_EVENT,Konstruksi,2023-10-12T06:03:43.022Z,2023-10-12T06:03:00.000Z,2023-10-12T06:06:07.182Z,2023-11-26T23:59:07.778Z,ID,Jakarta Pusat,Gajah Mada
702610672,NONE,3,5,,,8.54,645,200,,,,,,2023-11-26T23:38:01.678Z,2023-11-26T23:59:07.792Z,ID,Bekasi,Jakasetia
703361272,NONE,3,5,,,10.42,402,85,,,,,,2023-11-26T23:51:41.961Z,2023-11-26T23:59:09.326Z,ID,Jakarta Barat,Arah Tomang/Grogol/Semanggi
703200486,NONE,3,5,,,4.11,159,107,,,,,,2023-11-26T23:49:11.530Z,2023-11-26T23:59:09.473Z,ID,Jakarta Timur,Pulo Gebang Raya
700900862,NONE,4,5,,,5.07,449,284,,,,,,2023-11-26T23:04:43.501Z,2023-11-26T23:59:07.974Z,ID,Tangerang Selatan,N6 Flyover Ciputat
703497500,NONE,3,5,,,6.09,433,137,,,,,,2023-11-26T23:54:09.037Z,2023-11-26T23:59:07.852Z,ID,Jakarta Barat,
701695234,NONE,3,5,,,9.63,527,134,,,,,,2023-11-26T23:20:43.309Z,2023-11-26T23:59:08.434Z,ID,Tangerang Selatan,N6 Otto Iskandar Dinata
703085910,NONE,1,5,,,20.71,1573,103,,,,,,2023-11-26T23:46:43.140Z,2023-11-26T23:59:08.381Z,ID,Jakarta Utara,Kapuk Kamal Raya
701765030,NONE,3,5,,,13.14,767,142,,,,,,2023-11-26T23:21:57.019Z,2023-11-26T23:59:07.804Z,ID,Jakarta Barat,Letjen S Parman
703571262,NONE,3,5,,,8.38,658,191,,,,,,2023-11-26T23:55:24.952Z,2023-11-26T23:59:08.735Z,ID,Jakarta Pusat,Tanah Abang 2
703796658,NONE,2,5,,,8.5,373,93,,,,,,2023-11-26T23:59:08.830Z,2023-11-26T23:59:08.830Z,ID,Jakarta Timur,Kesehatan
703781250,NONE,3,5,,,8.7,313,84,,,,,,2023-11-26T23:59:09.486Z,2023-11-26T23:59:09.486Z,ID,Jakarta Selatan,Manggarai Utara 2
548663534,NONE,5,5,,,0.0,7,0,129594135,ROAD_CLOSED_EVENT,Di Tutup,2023-10-28T03:53:43.609Z,2023-10-28T03:51:00.000Z,2023-11-25T02:55:43.579Z,2023-11-26T23:59:09.298Z,ID,Jakarta Utara,
703515922,NONE,3,5,,,9.07,763,197,,,,,,2023-11-26T23:54:09.253Z,2023-11-26T23:59:08.053Z,ID,Jakarta Selatan,Siaga Raya
90224984,NONE,5,5,,,0.0,40,0,1309941621,ROAD_CLOSED_EVENT,konstruksi,2023-08-26T11:18:53.961Z,2023-08-26T11:18:00.000Z,2023-11-24T02:48:12.499Z,2023-11-26T23:59:09.594Z,ID,Jakarta Barat,
703436198,NONE,3,5,,,6.26,351,156,,,,,,2023-11-26T23:52:54.871Z,2023-11-26T23:59:08.121Z,ID,Depok,Putri Tunggal
703798620,NONE,2,5,,,21.82,1116,68,,,,,,2023-11-26T23:59:08.140Z,2023-11-26T23:59:08.140Z,ID,Jakarta Pusat,Abdul Muis
703779252,NONE,4,5,,,2.24,215,313,,,,,,2023-11-26T23:59:07.754Z,2023-11-26T23:59:07.754Z,ID,Jakarta Barat,Satu Maret
702474740,SMALL,4,5,,,5.21,2181,1262,,,,,,2023-11-26T23:35:33.719Z,2023-11-26T23:59:07.719Z,ID,Tangerang Selatan,Cirendeu Raya
702987522,NONE,2,5,,,16.26,626,89,,,,,,2023-11-26T23:45:27.795Z,2023-11-26T23:59:07.781Z,ID,Jakarta Selatan,N6 Underpass Sultan Iskandar Muda
703299018,NONE,2,5,,,19.45,897,84,,,,,,2023-11-26T23:50:26.428Z,2023-11-26T23:59:08.526Z,ID,Tangerang Selatan,Siliwangi
703779270,NONE,3,5,,,4.35,206,136,,,,,,2023-11-26T23:59:08.673Z,2023-11-26T23:59:08.673Z,ID,Jakarta Timur,Pemuda
703498608,NONE,4,5,,,3.97,219,166,,,,,,2023-11-26T23:54:09.544Z,2023-11-26T23:59:08.453Z,ID,Jakarta Barat,Peta Utara
701339840,NONE,4,5,,,5.8,555,293,,,,,,2023-11-26T23:13:20.375Z,2023-11-26T23:59:07.996Z,ID,Jakarta Selatan,Tanah Kusir
703723756,NONE,3,5,,,5.13,195,104,,,,,,2023-11-26T23:57:55.352Z,2023-11-26T23:59:09.932Z,ID,Tangerang Selatan,Dr Setiabudi
703298982,NONE,4,5,,,6.37,1153,541,,,,,,2023-11-26T23:50:26.068Z,2023-11-26T23:59:07.870Z,ID,Gunung Putri,Ciangsana Raya
702347716,NONE,2,5,,,16.3,783,95,,,,,,2023-11-26T23:33:04.732Z,2023-11-26T23:59:07.992Z,ID,Jakarta Selatan,Sultan Agung
701824246,NONE,4,5,,,8.79,1520,468,,,,,,2023-11-26T23:23:12.348Z,2023-11-26T23:59:07.745Z,ID,Jakarta Timur,Pemuda
701641012,NONE,4,5,,,3.95,235,163,,,,,,2023-11-26T23:19:29.173Z,2023-11-26T23:59:07.869Z,ID,Jakarta Barat,Tanjung Duren Raya
548646298,NONE,5,5,Depok,Depok,0.0,320,0,1725643606,ROAD_CLOSED_EVENT,,2023-09-30T23:51:41.432Z,2023-09-30T23:51:00.000Z,2023-11-25T02:55:33.128Z,2023-11-26T23:59:08.531Z,ID,Depok,Tol Serpong-Cinere
1820891224,NONE,5,5,,,0.0,80,0,115920286,ROAD_CLOSED_EVENT,Perbaikan  ~ Akhir Nov,2023-11-19T03:27:38.882Z,2023-11-19T03:20:00.000Z,2023-11-19T03:29:53.268Z,2023-11-26T23:59:08.618Z,ID,Depok,Krukut Raya
703138214,NONE,2,5,,,9.51,428,100,,,,,,2023-11-26T23:47:57.918Z,2023-11-26T23:59:08.705Z,ID,Tangerang Selatan,Taman Makam Bahagia
703718842,NONE,3,5,,,10.29,345,80,,,,,,2023-11-26T23:57:53.552Z,2023-11-26T23:59:07.919Z,ID,Jakarta Timur,Kalimalang
701411648,NONE,3,5,,,11.31,1719,346,,,,,,2023-11-26T23:14:33.848Z,2023-11-26T23:59:08.008Z,ID,Jakarta Selatan,Ciledug Raya
548662306,NONE,5,5,,,0.0,7,0,129594323,ROAD_CLOSED_EVENT,Di Tutup,2023-10-28T03:53:43.388Z,2023-10-28T03:51:00.000Z,2023-11-25T02:55:32.913Z,2023-11-26T23:59:07.811Z,ID,Jakarta Utara,
702512492,NONE,4,5,,,4.95,265,155,,,,,,2023-11-26T23:36:47.582Z,2023-11-26T23:59:07.883Z,ID,Jakarta Barat,N1 Satria
703440220,NONE,3,5,,,7.06,338,130,,,,,,2023-11-26T23:52:56.264Z,2023-11-26T23:59:08.727Z,ID,Jakarta Selatan,Lebak Bulus Raya
703796650,NONE,4,5,,,4.21,285,202,,,,,,2023-11-26T23:59:08.068Z,2023-11-26T23:59:08.068Z,ID,Tangerang Selatan,Camat Pondok Aren
1820752120,NONE,5,5,,,0.0,41,0,115898235,ROAD_CLOSED_EVENT,Perbaikan  ~ Akhir Nov,2023-11-19T03:21:22.598Z,2023-11-19T03:20:00.000Z,2023-11-19T03:23:29.737Z,2023-11-26T23:59:08.395Z,ID,Depok,Krukut Raya
702333222,NONE,3,5,,,9.54,885,214,,,,,,2023-11-26T23:33:04.628Z,2023-11-26T23:59:07.823Z,ID,Jakarta Selatan,Pondok Labu Raya
1820936392,NONE,5,5,,,0.0,43,0,115921158,ROAD_CLOSED_EVENT,Perbaikan  ~ Akhir Nov,2023-11-19T03:27:39.312Z,2023-11-19T03:20:00.000Z,2023-11-19T03:29:54.583Z,2023-11-26T23:59:09.537Z,ID,Depok,Krukut Raya
702005450,NONE,3,5,,,11.59,799,167,,,,,,2023-11-26T23:26:55.891Z,2023-11-26T23:59:07.946Z,ID,Jakarta Barat,Meruya Ilir Raya
655975194,NONE,5,5,,,0.0,99,0,231921145,ROAD_CLOSED_EVENT,Perbaikan Jembatan ~ Akhir Nov,2023-11-07T09:28:04.766Z,2023-11-07T09:25:00.000Z,2023-11-10T16:23:13.283Z,2023-11-26T23:59:09.278Z,ID,Tangerang Selatan,AMD 15-16 Raya
703781202,NONE,2,5,,,18.78,918,99,,,,,,2023-11-26T23:59:08.671Z,2023-11-26T23:59:08.671Z,ID,Tangerang Selatan,N6 Ir H Juanda
703780290,NONE,4,5,,,4.58,262,175,,,,,,2023-11-26T23:59:08.908Z,2023-11-26T23:59:08.908Z,ID,Tangerang Selatan,Jalan Raya Ciputat-Muncul
703164624,NONE,3,5,,,9.47,362,98,,,,,,2023-11-26T23:47:57.581Z,2023-11-26T23:59:08.595Z,ID,Jakarta Timur,N1 Jalan Raya Bekasi
167700774,NONE,5,5,,,0.0,16,0,1132640055,ROAD_CLOSED_EVENT,Konstruksi ~ 15 Des '23,2023-08-13T10:01:12.346Z,2023-07-28T18:00:00.000Z,2023-11-07T15:48:35.927Z,2023-11-26T23:59:09.441Z,ID,Jakarta Timur,Pondok Ranggon Raya
1646800690,NONE,5,5,,,0.0,52,0,127883881,ROAD_CLOSED_EVENT,Di tutup,2023-11-20T08:59:36.259Z,2023-11-20T08:56:00.000Z,2023-11-20T09:01:58.980Z,2023-11-26T23:59:09.915Z,ID,Jakarta Timur,Cipinang Indah 1
1820907916,NONE,5,5,,,0.0,72,0,115918531,ROAD_CLOSED_EVENT,Perbaikan  ~ Akhir Nov,2023-11-19T03:27:39.257Z,2023-11-19T03:20:00.000Z,2023-11-19T03:29:52.981Z,2023-11-26T23:59:08.508Z,ID,Depok,Krukut Raya
703452626,NONE,2,5,,,13.1,437,67,,,,,,2023-11-26T23:52:55.126Z,2023-11-26T23:59:08.353Z,ID,Tangerang Selatan,WR Supratman
703279592,NONE,2,5,,,10.21,351,63,,,,,,2023-11-26T23:50:25.957Z,2023-11-26T23:59:07.859Z,ID,Jakarta Selatan,Cilandak Tengah
701961660,NONE,4,5,,,4.45,491,331,,,,,,2023-11-26T23:25:39.956Z,2023-11-26T23:59:07.884Z,ID,Jakarta Selatan,Ragunan Raya
