jam_id,type,level,severity,start_location,end_location,speed_kmh,length_meters,delay_seconds,block_alert_id,block_alert_type,block_alert_description,block_alert_update_datetime_utc,block_start_datetime_utc,timestamp_utc,update_datetime_utc,country,city,street
655857570,NONE,3,5,,,8.99,707,198,,,,,,2023-11-26T08:05:02.030Z,2023-11-26T08:50:16.060Z,ID,Tangerang Selatan,Jombang Raya
656946868,NONE,3,5,,,6.39,295,113,,,,,,2023-11-26T08:50:18.300Z,2023-11-26T08:50:18.300Z,ID,Jakarta Selatan,Kemang Selatan 8
656363140,NONE,4,5,,,3.6,395,362,,,,,,2023-11-26T08:26:22.455Z,2023-11-26T08:50:18.030Z,ID,Jakarta Timur,Flyover Mayjen Sutoyo
656946852,NONE,1,5,Jakarta Timur,Jakarta Timur,47.26,1840,64,,,,,,2023-11-26T08:50:18.283Z,2023-11-26T08:50:18.283Z,ID,Jakarta Timur,Tol Wiyoto Wiyono
656669230,NONE,2,5,,,18.09,1344,117,,,,,,2023-11-26T08:39:37.728Z,2023-11-26T08:50:15.179Z,ID,Bekasi,Hankam Raya
656009862,NONE,2,5,,,17.54,2833,293,,,,,,2023-11-26T08:10:21.558Z,2023-11-26T08:50:15.242Z,ID,Bekasi,Jatiwaringin Raya
656881420,NONE,2,5,,,14.01,610,63,,,,,,2023-11-26T08:48:54.478Z,2023-11-26T08:50:15.058Z,ID,Jakarta Selatan,Bangka 9
656653838,NONE,1,5,,,20.48,1341,103,,,,,,2023-11-26T08:38:18.129Z,2023-11-26T08:50:15.268Z,ID,Bekasi,Wibawa Mukti 2
1729933908,NONE,5,5,,,0.0,95,0,1133280123,ROAD_CLOSED_EVENT,Konstruksi,2023-08-13T11:00:42.317Z,2023-01-04T07:19:00.000Z,2023-11-01T14:32:49.081Z,2023-11-26T08:50:17.478Z,ID,Jakarta Barat,Pintu Besar Selatan
655035356,SMALL,4,5,,,7.01,977,408,,,,,,2023-11-26T07:27:36.847Z,2023-11-26T08:50:16.015Z,ID,Jakarta Utara,Pluit Karang Raya
656903946,NONE,2,5,,,18.3,855,103,,,,,,2023-11-26T08:48:56.180Z,2023-11-26T08:50:15.580Z,ID,Jakarta Pusat,Gatot Subroto
656591782,NONE,3,5,,,8.7,684,224,,,,,,2023-11-26T08:35:41.038Z,2023-11-26T08:50:16.612Z,ID,Jakarta Timur,Jalan Raya Bogor
548627482,NONE,5,5,,,0.0,7,0,1766523822,ROAD_CLOSED_EVENT,Konstruksi,2023-10-04T15:58:10.030Z,2023-10-04T15:57:00.000Z,2023-11-25T02:55:32.708Z,2023-11-26T08:50:15.382Z,ID,Gunung Putri,
656809898,NONE,2,5,,,12.75,520,87,,,,,,2023-11-26T08:44:56.899Z,2023-11-26T08:50:15.779Z,ID,Jakarta Barat,Peta Selatan
548720814,NONE,5,5,,,0.0,476,0,1747074009,ROAD_CLOSED_EVENT,Konstruksi,2023-10-03T04:41:06.227Z,2023-10-03T04:38:00.000Z,2023-11-25T02:55:44.729Z,2023-11-26T08:50:17.577Z,ID,Depok,Arah Pamulang/Serpong/Bandara Soekarno-Hatta
650132206,NONE,4,5,,,7.63,907,357,,,,,,2023-11-26T03:58:16.721Z,2023-11-26T08:50:15.611Z,ID,Jakarta Barat,Tomang Raya
656907870,NONE,3,5,,,7.29,286,84,,,,,,2023-11-26T08:48:55.470Z,2023-11-26T08:50:16.009Z,ID,Tangerang Selatan,Palapa Raya
1820768752,NONE,5,5,,,0.0,57,0,115900177,ROAD_CLOSED_EVENT,Perbaikan  ~ Akhir Nov,2023-11-19T03:21:22.672Z,2023-11-19T03:20:00.000Z,2023-11-19T03:23:29.224Z,2023-11-26T08:50:15.303Z,ID,Depok,Krukut Raya
656883482,NONE,1,5,,,20.59,1294,65,,,,,,2023-11-26T08:48:54.547Z,2023-11-26T08:50:15.146Z,ID,Jakarta Barat,Joglo Raya
656490424,NONE,3,5,,,7.65,424,105,,,,,,2023-11-26T08:32:59.956Z,2023-11-26T08:50:15.605Z,ID,Bekasi,Pejuang
656669246,NONE,3,5,,,15.08,717,112,,,,,,2023-11-26T08:39:37.860Z,2023-11-26T08:50:15.534Z,ID,Jakarta Selatan,Arteri Permata Hijau
656866050,NONE,4,5,,,4.81,283,184,,,,,,2023-11-26T08:47:35.091Z,2023-11-26T08:50:15.687Z,ID,Jakarta Selatan,Pangeran Antasari
656755330,NONE,4,5,,,4.37,217,108,,,,,,2023-11-26T08:43:37.095Z,2023-11-26T08:50:15.967Z,ID,Jakarta Timur,Pondok Bambu Batas
